id,title,pages_target,has_images,has_tables,has_equations
2358,Statistics,1,True,True,0
2359,Algebra,1,False,False,1
2360,Algebra,1,False,False,0
2361,United States,4,False,False,0
2362,Psychology,3,True,False,0
2363,Algebra,4,False,False,0
2364,Renaissance,4,True,True,1
2365,Weather,3,True,False,1
2366,Weather,2,True,False,0
2367,Sociology,4,False,True,0
2368,United Nations,4,True,False,0
2369,United Nations,3,False,False,0
2370,Economics,1,False,False,0
2371,Algebra,1,False,False,0
2372,Economics,3,False,False,0
2373,Algebra,5,False,False,1
2374,Quantum mechanics,1,False,True,1
2375,United Nations,1,False,True,0
2376,Algebra,3,True,False,1
2377,Blockchain,1,True,True,0
2378,World War II,5,True,True,0
2379,Machine learning,3,False,False,0
2380,Virtual reality,3,False,True,0
2381,Statistics,2,True,False,0
2382,Renaissance,5,True,True,0
2383,Blockchain,3,False,False,1
2384,Machine learning,1,True,False,0
2385,Sociology,2,True,False,0
2386,Blockchain,4,True,False,0
2387,Virtual reality,3,True,False,0
2388,Sociology,5,False,False,0
2389,Veganism,2,True,False,0
2390,Economics,1,True,False,1
2391,Sociology,5,False,False,1
2392,Economics,4,False,False,0
2393,Economics,2,True,False,0
2394,Quantum mechanics,2,True,True,0
2395,Weather,1,False,False,0
2396,Urbanization,2,False,False,0
2397,Sociology,1,True,False,0
2398,United States,3,False,False,1
2399,Urbanization,1,False,True,0
2400,Machine learning,3,True,False,0
2401,Urbanization,2,False,True,0
2402,Photosynthesis,5,False,True,0
2403,Virtual reality,1,False,False,0
2404,Sociology,7,False,False,0
2405,Blockchain,3,False,True,0
2406,Weather,3,False,True,0
2407,United States,1,True,True,0
2408,Psychology,2,False,True,0
2409,Sociology,1,True,True,0
2410,Quantum mechanics,5,True,False,0
2411,Economics,2,False,True,0
2412,Psychology,1,True,True,0
2413,Renaissance,3,False,False,0
2414,Virtual reality,5,False,True,0
2415,Sociology,1,False,True,1
2416,Urbanization,2,True,False,0
2417,Veganism,2,False,False,0
2418,Veganism,5,True,False,0
2419,Photosynthesis,4,True,True,0
2420,Quantum mechanics,2,False,False,0
2421,Machine learning,4,True,False,1
2422,Virtual reality,4,False,False,1
2423,World War II,4,True,True,0
2424,Photosynthesis,1,False,False,1
2425,Sociology,3,True,True,0
2426,Quantum mechanics,2,False,False,0
2427,United Nations,5,True,False,1
2428,Psychology,2,False,False,0
2429,Photosynthesis,2,True,False,0
2430,Urbanization,1,True,False,0
2431,Virtual reality,2,False,False,0
2432,Urbanization,5,False,False,0
2433,Renaissance,2,True,False,0
2434,Quantum mechanics,2,False,False,1
2435,Renaissance,2,True,True,0
2436,Weather,3,True,False,0
2437,Weather,3,False,False,0
2438,Economics,3,True,True,0
2439,Renaissance,3,True,False,0
2440,Blockchain,3,True,True,1
2441,Volcano,2,False,False,0
2442,Weather,1,False,False,0
2443,Psychology,1,False,False,0
2444,Algebra,4,False,False,0
2445,United States,3,False,False,0
2446,Machine learning,2,False,False,0
2447,United Nations,5,False,False,0
2448,Psychology,3,False,False,0
2449,Machine learning,2,False,True,0
2450,Algebra,1,False,False,0
2451,Quantum mechanics,4,False,False,0
2452,Volcano,1,True,False,0
2453,United States,5,False,False,0
2454,Urbanization,3,False,False,0
2455,Weather,3,False,True,0
2456,Machine learning,2,True,False,0
2457,Economics,2,False,False,0
2458,Economics,4,True,True,0
2459,Renaissance,4,True,False,0
2460,Veganism,4,False,False,0
2461,Photosynthesis,6,False,False,0
2462,Weather,3,True,False,0
2463,Weather,1,False,False,0
2464,Economics,4,True,True,0
2465,Virtual reality,1,True,False,0
2466,World War II,1,False,True,0
2467,Veganism,4,False,True,0
2468,Blockchain,4,False,True,0
2469,Blockchain,1,True,False,0
2470,United Nations,1,False,False,1
2471,Psychology,3,False,False,0
2472,Psychology,3,False,True,0
2473,Volcano,4,False,False,0
2474,Economics,3,True,False,1
2475,Weather,2,True,False,0
2476,Veganism,4,False,False,0
2477,Virtual reality,3,False,False,0
2478,United States,4,True,False,0
2479,Algebra,3,True,True,0
2480,Statistics,4,False,False,0
2481,Quantum mechanics,3,False,False,0
2482,World War II,2,False,False,1
2483,World War II,1,True,True,0
2484,Renaissance,1,True,True,1
2485,Volcano,1,True,True,0
2486,Machine learning,1,True,False,0
2487,Algebra,2,True,False,0
2488,Renaissance,4,True,False,0
2489,Virtual reality,3,True,False,0
2490,Volcano,1,True,False,1
2491,United Nations,4,False,False,0
2492,Economics,2,False,False,0
2493,Statistics,2,False,True,0
2494,Urbanization,1,False,True,0
2495,Photosynthesis,3,True,True,1
2496,World War II,2,False,False,0
2497,Algebra,4,True,False,0
2498,Psychology,1,False,False,0
2499,Blockchain,2,False,False,0
2500,Machine learning,2,True,False,0
2501,Photosynthesis,1,False,False,0
2502,Sociology,5,True,False,0
2503,United Nations,3,True,False,0
2504,Quantum mechanics,2,True,False,1
2505,Virtual reality,2,True,True,0
2506,Veganism,1,False,False,0
2507,Renaissance,1,True,False,0
2508,Volcano,3,True,True,0
2509,Statistics,2,True,False,0
2510,Weather,1,False,False,1
2511,Photosynthesis,3,True,False,0
2512,Veganism,3,False,False,0
2513,Urbanization,4,False,False,1
2514,Economics,1,False,False,0
2515,Urbanization,1,False,False,0
2516,Virtual reality,2,False,True,0
2517,Veganism,2,True,False,0
2518,Virtual reality,7,False,True,0
2519,Blockchain,2,True,False,0
2520,Machine learning,1,True,False,0
2521,Psychology,1,True,False,0
2522,World War II,2,True,True,1
2523,Machine learning,1,False,True,0
2524,Weather,2,False,False,0
2525,Weather,3,True,False,1
2526,Volcano,4,False,True,1
2527,Quantum mechanics,4,False,False,0
2528,Volcano,4,True,True,0
2529,Economics,1,False,False,0
2530,Statistics,4,True,False,1
2531,Veganism,3,True,False,1
2532,Urbanization,4,True,True,0
2533,Renaissance,2,True,False,0
2534,Urbanization,1,False,False,0
2535,Machine learning,3,False,False,0
2536,Weather,2,False,False,0
2537,Blockchain,2,False,False,1
2538,Renaissance,4,False,True,0
2539,Veganism,3,False,False,1
2540,Quantum mechanics,1,False,True,0
2541,Machine learning,6,False,False,0
2542,Quantum mechanics,1,True,False,0
2543,Economics,1,False,False,0
2544,World War II,1,True,True,0
2545,Volcano,3,True,True,0
2546,Machine learning,3,False,True,0
2547,Algebra,3,False,False,0
2548,Photosynthesis,4,True,False,0
2549,United States,1,False,False,0
2550,Sociology,2,False,False,0
2551,United Nations,3,False,False,0
2552,Blockchain,3,True,True,0
2553,Algebra,3,False,False,1
2554,United Nations,2,False,False,0
2555,Statistics,3,True,False,1
2556,United States,3,False,True,0
2557,Blockchain,1,False,False,1
2558,World War II,1,False,False,1
2559,Volcano,4,False,False,0
2560,Machine learning,3,True,True,0
2561,Psychology,1,False,False,0
2562,Virtual reality,1,False,False,0
2563,Algebra,3,True,False,0
2564,United Nations,1,False,False,0
2565,Quantum mechanics,1,False,True,0
2566,Quantum mechanics,2,False,True,0
2567,United Nations,4,True,True,0
2568,Blockchain,5,False,False,0
2569,Volcano,3,False,False,0
2570,Blockchain,3,False,False,0
2571,Urbanization,1,False,False,0
2572,Sociology,2,False,False,0
2573,Renaissance,3,True,False,0
2574,United Nations,2,False,False,1
2575,World War II,5,False,True,1
2576,Economics,3,True,False,1
2577,Sociology,5,False,True,0
2578,United Nations,3,True,True,0
2579,Algebra,1,False,False,1
2580,Weather,5,False,True,1
2581,Economics,3,False,False,1
2582,Sociology,1,True,False,1
2583,Photosynthesis,2,True,False,0
2584,Algebra,5,True,False,0
2585,Renaissance,1,True,False,0
2586,Blockchain,3,False,True,0
2587,Algebra,2,False,False,0
2588,World War II,3,True,True,1
2589,Algebra,1,False,False,0
2590,United Nations,3,False,False,0
2591,United States,3,True,False,0
2592,Sociology,3,False,False,0
2593,Statistics,1,False,False,0
2594,World War II,3,False,False,0
2595,World War II,2,False,False,0
2596,World War II,1,False,True,0
2597,Virtual reality,3,False,True,0
2598,Machine learning,4,True,False,0
2599,Photosynthesis,3,False,False,0
2600,World War II,1,True,True,0
2601,Volcano,1,True,True,0
2602,Economics,3,False,True,0
2603,Statistics,2,False,True,0
2604,Machine learning,1,False,False,1
2605,Economics,4,False,False,1
2606,Renaissance,4,False,False,0
2607,Economics,2,False,False,1
2608,Economics,1,False,False,0
2609,Weather,2,True,False,0
2610,Renaissance,4,False,True,0
2611,Quantum mechanics,1,True,False,0
2612,Volcano,1,False,False,0
2613,Economics,1,False,False,0
2614,Psychology,3,True,False,0
2615,Photosynthesis,3,False,False,1
2616,Machine learning,5,False,True,0
2617,Statistics,1,False,False,0
2618,Sociology,4,False,False,0
2619,Machine learning,3,True,False,0
2620,United States,2,False,True,0
2621,Economics,5,True,False,0
2622,Volcano,2,False,True,0
2623,Urbanization,5,True,False,0
2624,Blockchain,1,True,False,1
2625,Veganism,3,False,False,0
2626,Sociology,2,True,False,1
2627,World War II,3,False,False,0
2628,World War II,2,True,False,1
2629,Sociology,3,False,False,0
2630,Algebra,3,False,True,0
2631,Veganism,5,True,False,1
2632,Photosynthesis,2,False,False,0
2633,United Nations,1,True,False,0
2634,Algebra,3,False,False,0
2635,United Nations,1,False,True,0
2636,Volcano,3,True,False,0
2637,Urbanization,4,True,False,0
2638,Economics,4,False,True,1
2639,Economics,2,True,False,1
2640,Economics,3,True,True,0
2641,Statistics,2,False,False,0
2642,Statistics,3,True,False,0
2643,Veganism,3,False,False,0
2644,Renaissance,2,False,True,1
2645,Statistics,1,False,False,0
2646,World War II,3,False,False,0
2647,Veganism,4,False,False,0
2648,Machine learning,2,True,True,0
2649,Economics,1,False,False,0
2650,Quantum mechanics,1,False,True,0
2651,Psychology,5,False,False,0
2652,Volcano,3,False,True,1
2653,United States,3,False,False,0
2654,United States,3,True,False,0
2655,Renaissance,3,True,True,0
2656,Renaissance,3,True,True,1
2657,Urbanization,2,False,False,0
2658,United States,4,True,True,0
2659,Renaissance,3,False,True,0
2660,World War II,2,True,False,0
2661,Economics,4,False,True,0
2662,Urbanization,2,False,True,0
2663,Machine learning,4,False,False,0
2664,Sociology,3,False,False,0
2665,Veganism,4,False,False,0
2666,Algebra,4,False,True,0
2667,Statistics,2,True,False,1
2668,Quantum mechanics,5,False,True,0
2669,Veganism,3,True,False,0
2670,Quantum mechanics,4,False,False,0
2671,United States,1,False,False,0
2672,Renaissance,4,False,False,0
2673,World War II,6,False,True,0
2674,Quantum mechanics,4,False,False,0
2675,Photosynthesis,4,True,True,0
2676,Blockchain,3,False,True,0
2677,Urbanization,4,False,False,1
2678,Urbanization,1,False,False,0
2679,Statistics,5,True,True,0
2680,Economics,3,False,True,0
2681,Veganism,3,False,True,0
2682,Machine learning,4,True,False,0
2683,Renaissance,4,True,False,1
2684,Volcano,2,True,False,0
2685,Weather,3,False,False,0
2686,Volcano,1,False,False,0
2687,World War II,4,False,False,1
2688,Renaissance,1,False,True,0
2689,Photosynthesis,1,False,False,0
2690,Urbanization,4,False,False,1
2691,Veganism,2,False,False,0
2692,Algebra,2,False,False,0
2693,Volcano,3,False,False,1
2694,Algebra,4,False,True,0
2695,Psychology,4,False,True,1
2696,Veganism,1,True,True,0
2697,Statistics,1,True,True,0
2698,Sociology,1,False,False,0
2699,Veganism,4,True,False,0
2700,Volcano,1,True,False,0
2701,Quantum mechanics,4,False,False,1
2702,United Nations,3,True,False,0
2703,United States,3,False,False,0
2704,Weather,4,False,False,0
2705,Veganism,2,True,False,1
2706,United States,1,False,False,1
2707,Quantum mechanics,2,True,False,0
2708,United Nations,6,True,False,0
2709,Economics,2,True,False,0
2710,Statistics,5,False,False,0
2711,United States,1,True,False,0
2712,Machine learning,4,False,False,0
2713,Statistics,2,True,False,0
2714,Algebra,2,True,False,0
2715,Photosynthesis,2,True,False,1
2716,United Nations,2,False,False,1
2717,United States,1,True,False,0
2718,Veganism,1,False,False,0
2719,Sociology,1,True,True,0
2720,Photosynthesis,4,False,True,0
2721,Urbanization,3,True,False,0
2722,United States,3,False,False,0
2723,Renaissance,4,False,False,0
2724,Virtual reality,1,False,False,0
2725,United States,1,False,False,1
2726,Photosynthesis,2,True,False,0
2727,Renaissance,2,False,False,1
2728,World War II,2,False,False,0
2729,Statistics,7,False,False,0
2730,Machine learning,2,True,True,0
2731,Urbanization,2,False,False,0
2732,Psychology,3,False,True,0
2733,Economics,2,True,True,0
2734,Virtual reality,2,False,False,0
2735,Psychology,3,False,False,1
2736,Renaissance,3,False,False,1
2737,Statistics,4,False,False,1
2738,Machine learning,4,False,False,1
2739,Virtual reality,3,True,False,0
2740,United States,2,False,True,0
2741,Quantum mechanics,3,False,False,0
2742,Weather,1,False,False,1
2743,Urbanization,1,False,False,0
2744,Statistics,2,True,False,1
2745,Renaissance,5,False,False,0
2746,Economics,4,False,False,0
2747,United States,3,False,True,0
2748,Sociology,1,False,False,1
2749,Algebra,1,False,False,0
2750,Photosynthesis,4,False,False,0
2751,Algebra,1,False,False,0
2752,World War II,2,False,False,0
2753,Weather,2,True,False,0
2754,United States,3,False,True,0
2755,Renaissance,1,True,False,0
2756,Renaissance,2,True,False,0
2757,Psychology,4,True,False,0
2758,Veganism,4,False,False,0
2759,Veganism,3,True,True,0
2760,United Nations,1,False,False,0
2761,United States,2,False,False,0
2762,United Nations,1,True,False,1
2763,Psychology,6,True,False,0
2764,Algebra,4,False,False,0
2765,Psychology,2,False,False,0
2766,World War II,4,True,False,0
2767,Renaissance,1,True,False,1
2768,Urbanization,4,False,False,1
2769,Virtual reality,2,True,False,0
2770,Renaissance,4,False,False,0
2771,Blockchain,2,False,False,0
2772,Weather,1,False,False,0
2773,Volcano,1,True,False,1
2774,Blockchain,1,False,True,1
2775,Volcano,3,True,False,0
2776,Algebra,2,False,False,0
2777,Psychology,1,False,False,0
2778,Weather,2,False,False,0
2779,World War II,3,False,True,0
2780,Quantum mechanics,4,True,False,0
2781,Urbanization,3,False,False,1
2782,Volcano,4,False,False,1
2783,World War II,2,True,False,0
2784,Psychology,1,True,False,0
2785,Sociology,2,False,True,0
2786,Veganism,3,False,False,0
2787,Economics,1,True,True,0
2788,Volcano,1,False,True,1
2789,Psychology,3,False,False,1
2790,Sociology,6,False,True,0
2791,Economics,5,False,False,0
2792,United States,3,True,False,1
2793,Machine learning,4,True,True,0
2794,Machine learning,4,False,True,0
2795,Economics,1,False,False,0
2796,Blockchain,2,False,False,1
2797,Statistics,1,False,True,0
2798,Urbanization,3,False,False,0
2799,Photosynthesis,5,True,True,0
2800,Psychology,2,False,False,0
2801,Psychology,5,False,False,0
2802,Machine learning,2,False,False,0
2803,Psychology,2,True,False,0
2804,Renaissance,2,False,False,0
2805,Algebra,2,False,False,0
2806,Statistics,3,False,False,0
2807,Renaissance,2,False,True,0
2808,Machine learning,1,True,True,0
2809,Virtual reality,3,False,False,0
2810,Veganism,2,True,False,0
2811,Urbanization,2,False,False,1
2812,United Nations,5,False,False,0
2813,World War II,1,False,False,1
2814,Volcano,3,False,True,0
2815,Photosynthesis,2,True,False,0
2816,Photosynthesis,2,True,False,1
2817,Quantum mechanics,3,False,False,0
2818,Quantum mechanics,4,True,False,0
2819,Algebra,3,True,False,0
2820,Volcano,2,False,True,0
2821,Renaissance,2,False,False,0
2822,Statistics,3,True,False,0
2823,Blockchain,4,False,True,0
2824,Photosynthesis,4,False,True,0
2825,Blockchain,3,True,False,1
2826,Renaissance,5,False,False,1
2827,Virtual reality,3,True,False,0
2828,Psychology,3,False,True,0
2829,Economics,3,False,True,0
2830,United Nations,3,True,False,0
2831,Blockchain,1,False,False,0
2832,United Nations,2,True,False,0
2833,Statistics,4,True,True,1
2834,Blockchain,3,False,False,1
2835,United Nations,1,False,True,1
2836,Algebra,2,True,True,0
2837,Algebra,1,False,False,1
2838,Photosynthesis,5,True,False,1
2839,Machine learning,1,True,True,1
2840,Photosynthesis,2,True,True,0
2841,Veganism,3,False,True,0
2842,Blockchain,4,False,False,0
2843,Sociology,5,False,False,0
2844,Weather,3,False,True,0
2845,United States,3,False,False,1
2846,Volcano,2,False,False,0
2847,United States,2,False,True,1
2848,Machine learning,1,True,True,0
2849,Statistics,3,False,False,1
2850,Algebra,4,False,False,1
2851,Machine learning,4,False,False,0
2852,United States,4,False,True,0
